start_age,cause,year,number,rate
90,Other and unspecified infectious and parasitic diseases and their sequelae 27,2012,90,39
90,Other and unspecified infectious and parasitic diseases and their sequelae 27,2013,93,37
90,Other and unspecified infectious and parasitic diseases and their sequelae 27,2014,84,32
90,Other and unspecified infectious and parasitic diseases and their sequelae 27,2015,90,32
90,Other and unspecified infectious and parasitic diseases and their sequelae 27,2016,101,34
90,Malignant neoplasms  [C00-C97],2012,5487,2350
90,Malignant neoplasms  [C00-C97],2013,5753,2308
90,Malignant neoplasms  [C00-C97],2014,6139,2322
90,Malignant neoplasms  [C00-C97],2015,6378,2287
90,Malignant neoplasms  [C00-C97],2016,6778,2312
90,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2012,221,95
90,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2013,256,103
90,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2014,235,89
90,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2015,272,98
90,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2016,305,104
90,Anaemias  [D50-D64],2012,164,70
90,Anaemias  [D50-D64],2013,151,61
90,Anaemias  [D50-D64],2014,156,59
90,Anaemias  [D50-D64],2015,190,68
90,Anaemias  [D50-D64],2016,163,56
90,Diabetes mellitus  [E10-E14],2012,957,410
90,Diabetes mellitus  [E10-E14],2013,1068,429
90,Diabetes mellitus  [E10-E14],2014,1009,382
90,Diabetes mellitus  [E10-E14],2015,1066,382
90,Diabetes mellitus  [E10-E14],2016,1083,369
90,Nutritional deficiencies  [E40-E64],2012,47,20
90,Nutritional deficiencies  [E40-E64],2013,50,20
90,Nutritional deficiencies  [E40-E64],2014,67,25
90,Nutritional deficiencies  [E40-E64],2015,61,22
90,Nutritional deficiencies  [E40-E64],2016,57,19
90,"Meningitis  [G00, G03]",2012,0,0
90,"Meningitis  [G00, G03]",2013,4,2
90,"Meningitis  [G00, G03]",2014,1,0
90,"Meningitis  [G00, G03]",2015,1,0
90,"Meningitis  [G00, G03]",2016,5,2
90,Parkinson's disease  [G20-G21],2012,368,158
90,Parkinson's disease  [G20-G21],2013,387,155
90,Parkinson's disease  [G20-G21],2014,450,170
90,Parkinson's disease  [G20-G21],2015,445,160
90,Parkinson's disease  [G20-G21],2016,558,190
90,Alzheimer's disease  [G30],2012,2321,994
90,Alzheimer's disease  [G30],2013,2428,974
90,Alzheimer's disease  [G30],2014,2570,972
90,Alzheimer's disease  [G30],2015,2574,923
90,Alzheimer's disease  [G30],2016,2630,897
90,Major cardiovascular diseases  [I00-I78],2012,16170,6924
90,Major cardiovascular diseases  [I00-I78],2013,17205,6903
90,Major cardiovascular diseases  [I00-I78],2014,17836,6746
90,Major cardiovascular diseases  [I00-I78],2015,18311,6565
90,Major cardiovascular diseases  [I00-I78],2016,18631,6355
90,Other disorders of circulatory system  [I80-I99],2012,51,22
90,Other disorders of circulatory system  [I80-I99],2013,37,15
90,Other disorders of circulatory system  [I80-I99],2014,39,15
90,Other disorders of circulatory system  [I80-I99],2015,48,17
90,Other disorders of circulatory system  [I80-I99],2016,64,22
90,Influenza and pneumonia  [J09-J18],2012,2025,867
90,Influenza and pneumonia  [J09-J18],2013,2344,941
90,Influenza and pneumonia  [J09-J18],2014,2339,885
90,Influenza and pneumonia  [J09-J18],2015,2864,1027
90,Influenza and pneumonia  [J09-J18],2016,2167,739
90,Other acute lower respiratory infections  [J20-J22],2012,40,17
90,Other acute lower respiratory infections  [J20-J22],2013,58,23
90,Other acute lower respiratory infections  [J20-J22],2014,61,23
90,Other acute lower respiratory infections  [J20-J22],2015,49,18
90,Other acute lower respiratory infections  [J20-J22],2016,46,16
90,Chronic lower respiratory diseases  [J40-J47],2012,1897,812
90,Chronic lower respiratory diseases  [J40-J47],2013,2148,862
90,Chronic lower respiratory diseases  [J40-J47],2014,2143,811
90,Chronic lower respiratory diseases  [J40-J47],2015,2208,792
90,Chronic lower respiratory diseases  [J40-J47],2016,2127,726
90,"Pneumoconioses and chemical effects  [J60-J66, J68]",2012,14,6
90,"Pneumoconioses and chemical effects  [J60-J66, J68]",2013,14,6
90,"Pneumoconioses and chemical effects  [J60-J66, J68]",2014,23,9
90,"Pneumoconioses and chemical effects  [J60-J66, J68]",2015,11,4
90,"Pneumoconioses and chemical effects  [J60-J66, J68]",2016,13,4
90,Pneumonitis due to solids and liquids  [J69],2012,606,260
90,Pneumonitis due to solids and liquids  [J69],2013,410,165
90,Pneumonitis due to solids and liquids  [J69],2014,412,156
90,Pneumonitis due to solids and liquids  [J69],2015,448,161
90,Pneumonitis due to solids and liquids  [J69],2016,482,164
90,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2012,431,185
90,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2013,543,218
90,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2014,539,204
90,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2015,585,210
90,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2016,621,212
90,Peptic ulcer  [K25-K28],2012,54,23
90,Peptic ulcer  [K25-K28],2013,75,30
90,Peptic ulcer  [K25-K28],2014,62,23
90,Peptic ulcer  [K25-K28],2015,59,21
90,Peptic ulcer  [K25-K28],2016,71,24
90,Diseases of appendix  [K35-K38],2012,8,3
90,Diseases of appendix  [K35-K38],2013,5,2
90,Diseases of appendix  [K35-K38],2014,7,3
90,Diseases of appendix  [K35-K38],2015,5,2
90,Diseases of appendix  [K35-K38],2016,7,2
90,Hernia  [K40-K46],2012,83,36
90,Hernia  [K40-K46],2013,88,35
90,Hernia  [K40-K46],2014,102,39
90,Hernia  [K40-K46],2015,99,36
90,Hernia  [K40-K46],2016,94,32
90,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2012,44,19
90,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2013,45,18
90,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2014,55,21
90,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2015,47,17
90,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2016,68,23
90,Cholelithiasis and other disorders of gallbladder  [K80-K82],2012,115,49
90,Cholelithiasis and other disorders of gallbladder  [K80-K82],2013,128,51
90,Cholelithiasis and other disorders of gallbladder  [K80-K82],2014,124,47
90,Cholelithiasis and other disorders of gallbladder  [K80-K82],2015,114,41
90,Cholelithiasis and other disorders of gallbladder  [K80-K82],2016,130,44
90,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2012,869,372
90,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2013,824,331
90,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2014,877,332
90,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2015,875,314
90,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2016,867,296
90,"Infections of kidney  [N10-N12, N13.6, N15.1]",2012,25,11
90,"Infections of kidney  [N10-N12, N13.6, N15.1]",2013,23,9
90,"Infections of kidney  [N10-N12, N13.6, N15.1]",2014,27,10
90,"Infections of kidney  [N10-N12, N13.6, N15.1]",2015,28,10
90,"Infections of kidney  [N10-N12, N13.6, N15.1]",2016,30,10
90,Hyperplasia of prostate  [N40],2012,35,15
90,Hyperplasia of prostate  [N40],2013,32,13
90,Hyperplasia of prostate  [N40],2014,40,15
90,Hyperplasia of prostate  [N40],2015,50,18
90,Hyperplasia of prostate  [N40],2016,51,17
90,Inflammatory diseases of female pelvic organs  [N70-N76],2012,2,1
90,Inflammatory diseases of female pelvic organs  [N70-N76],2013,3,1
90,Inflammatory diseases of female pelvic organs  [N70-N76],2014,3,1
90,Inflammatory diseases of female pelvic organs  [N70-N76],2015,2,1
90,Inflammatory diseases of female pelvic organs  [N70-N76],2016,2,1
90,"Pregnancy, childbirth and the puerperium  [O00-O99]",2012,0,0
90,"Pregnancy, childbirth and the puerperium  [O00-O99]",2013,0,0
90,"Pregnancy, childbirth and the puerperium  [O00-O99]",2014,0,0
90,"Pregnancy, childbirth and the puerperium  [O00-O99]",2015,0,0
90,"Pregnancy, childbirth and the puerperium  [O00-O99]",2016,0,0
90,Certain conditions originating in the perinatal period  [P00-P96],2012,0,0
90,Certain conditions originating in the perinatal period  [P00-P96],2013,0,0
90,Certain conditions originating in the perinatal period  [P00-P96],2014,0,0
90,Certain conditions originating in the perinatal period  [P00-P96],2015,0,0
90,Certain conditions originating in the perinatal period  [P00-P96],2016,0,0
90,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2012,9,4
90,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2013,8,3
90,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2014,9,3
90,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2015,8,3
90,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2016,10,3
90,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2012,728,312
90,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2013,737,296
90,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2014,779,295
90,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2015,899,322
90,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2016,904,308
90,All other diseases (residual) 28,2012,8989,3849
90,All other diseases (residual) 28,2013,10124,4062
90,All other diseases (residual) 28,2014,11032,4172
90,All other diseases (residual) 28,2015,11621,4167
90,All other diseases (residual) 28,2016,12524,4272
90,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2012,1992,853
90,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2013,1992,799
90,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2014,2084,788
90,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2015,2111,757
90,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2016,2203,751
90,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2012,19,8
90,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2013,27,11
90,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2014,32,12
90,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2015,27,10
90,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2016,29,10
90,"Assault (homicide)  [X85-Y09, Y87.1]",2012,3,1
90,"Assault (homicide)  [X85-Y09, Y87.1]",2013,8,3
90,"Assault (homicide)  [X85-Y09, Y87.1]",2014,3,1
90,"Assault (homicide)  [X85-Y09, Y87.1]",2015,2,1
90,"Assault (homicide)  [X85-Y09, Y87.1]",2016,5,2
90,"Legal intervention  [Y35, Y89.0]",2012,0,0
90,"Legal intervention  [Y35, Y89.0]",2013,0,0
90,"Legal intervention  [Y35, Y89.0]",2014,0,0
90,"Legal intervention  [Y35, Y89.0]",2015,0,0
90,"Legal intervention  [Y35, Y89.0]",2016,0,0
90,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2012,5,2
90,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2013,1,0
90,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2014,4,2
90,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2015,4,1
90,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2016,8,3
90,"Operations of war and their sequelae  [Y36, Y89.1]",2012,1,0
90,"Operations of war and their sequelae  [Y36, Y89.1]",2013,0,0
90,"Operations of war and their sequelae  [Y36, Y89.1]",2014,0,0
90,"Operations of war and their sequelae  [Y36, Y89.1]",2015,0,0
90,"Operations of war and their sequelae  [Y36, Y89.1]",2016,1,0
90,"Complications of medical and surgical care  [Y40-Y84, Y88]",2012,16,7
90,"Complications of medical and surgical care  [Y40-Y84, Y88]",2013,16,6
90,"Complications of medical and surgical care  [Y40-Y84, Y88]",2014,15,6
90,"Complications of medical and surgical care  [Y40-Y84, Y88]",2015,17,6
90,"Complications of medical and surgical care  [Y40-Y84, Y88]",2016,20,7
90,Salmonella infections  [A01-A02],2012,0,0
90,Salmonella infections  [A01-A02],2013,0,0
90,Salmonella infections  [A01-A02],2014,0,0
90,Salmonella infections  [A01-A02],2015,0,0
90,"Shigellosis and amoebiasis  [A03, A06]",2012,0,0
90,"Shigellosis and amoebiasis  [A03, A06]",2013,0,0
90,"Shigellosis and amoebiasis  [A03, A06]",2014,0,0
90,"Shigellosis and amoebiasis  [A03, A06]",2015,0,0
90,"Certain other intestinal infections  [A04, A07-A09]",2012,0,0
90,"Certain other intestinal infections  [A04, A07-A09]",2013,0,0
90,"Certain other intestinal infections  [A04, A07-A09]",2014,0,0
90,"Certain other intestinal infections  [A04, A07-A09]",2015,0,0
90,Tuberculosis  [A16-A19],2012,0,0
90,Tuberculosis  [A16-A19],2013,0,0
90,Tuberculosis  [A16-A19],2014,0,0
90,Tuberculosis  [A16-A19],2015,0,0
90,Whooping cough  [A37],2012,0,0
90,Whooping cough  [A37],2013,0,0
90,Whooping cough  [A37],2014,0,0
90,Whooping cough  [A37],2015,0,0
90,"Scarlet fever and erysipelas  [A38, A46]",2012,0,0
90,"Scarlet fever and erysipelas  [A38, A46]",2013,0,0
90,"Scarlet fever and erysipelas  [A38, A46]",2014,0,0
90,"Scarlet fever and erysipelas  [A38, A46]",2015,0,0
90,Meningococcal infection  [A39],2012,0,0
90,Meningococcal infection  [A39],2013,0,0
90,Meningococcal infection  [A39],2014,0,0
90,Meningococcal infection  [A39],2015,0,0
90,Sepsis  [A40-A41],2012,0,0
90,Sepsis  [A40-A41],2013,0,0
90,Sepsis  [A40-A41],2014,0,0
90,Sepsis  [A40-A41],2015,0,0
90,Syphilis  [A50-A53],2012,0,0
90,Syphilis  [A50-A53],2013,0,0
90,Syphilis  [A50-A53],2014,0,0
90,Syphilis  [A50-A53],2015,0,0
90,Acute poliomyelitis  [A80],2012,0,0
90,Acute poliomyelitis  [A80],2013,0,0
90,Acute poliomyelitis  [A80],2014,0,0
90,Acute poliomyelitis  [A80],2015,0,0
90,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2012,0,0
90,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2013,0,0
90,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2014,0,0
90,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2015,0,0
90,Measles  [B05],2012,0,0
90,Measles  [B05],2013,0,0
90,Measles  [B05],2014,0,0
90,Measles  [B05],2015,0,0
90,Viral hepatitis  [B15-B19],2012,0,0
90,Viral hepatitis  [B15-B19],2013,0,0
90,Viral hepatitis  [B15-B19],2014,0,0
90,Viral hepatitis  [B15-B19],2015,0,0
90,Human immunodeficiency virus [HIV] disease  [B20-B24],2012,0,0
90,Human immunodeficiency virus [HIV] disease  [B20-B24],2013,0,0
90,Human immunodeficiency virus [HIV] disease  [B20-B24],2014,0,0
90,Human immunodeficiency virus [HIV] disease  [B20-B24],2015,0,0
90,Malaria  [B50-B54],2012,0,0
90,Malaria  [B50-B54],2013,0,0
90,Malaria  [B50-B54],2014,0,0
90,Malaria  [B50-B54],2015,0,0
90,Other and unspecified infectious and parasitic diseases and their sequelae 27,2012,0,0
90,Other and unspecified infectious and parasitic diseases and their sequelae 27,2013,0,0
90,Other and unspecified infectious and parasitic diseases and their sequelae 27,2014,0,0
90,Other and unspecified infectious and parasitic diseases and their sequelae 27,2015,0,0
90,Malignant neoplasms  [C00-C97],2012,0,0
90,Malignant neoplasms  [C00-C97],2013,0,0
90,Malignant neoplasms  [C00-C97],2014,0,0
90,Malignant neoplasms  [C00-C97],2015,0,0
90,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2012,0,0
90,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2013,0,0
90,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2014,0,0
90,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2015,0,0
90,Anaemias  [D50-D64],2012,0,0
90,Anaemias  [D50-D64],2013,0,0
90,Anaemias  [D50-D64],2014,0,0
90,Anaemias  [D50-D64],2015,0,0
90,Diabetes mellitus  [E10-E14],2012,0,0
90,Diabetes mellitus  [E10-E14],2013,0,0
90,Diabetes mellitus  [E10-E14],2014,0,0
90,Diabetes mellitus  [E10-E14],2015,0,0
90,Nutritional deficiencies  [E40-E64],2012,0,0
90,Nutritional deficiencies  [E40-E64],2013,0,0
90,Nutritional deficiencies  [E40-E64],2014,0,0
90,Nutritional deficiencies  [E40-E64],2015,0,0
90,"Meningitis  [G00, G03]",2012,0,0
90,"Meningitis  [G00, G03]",2013,0,0
90,"Meningitis  [G00, G03]",2014,0,0
90,"Meningitis  [G00, G03]",2015,0,0
90,Parkinson's disease  [G20-G21],2012,0,0
90,Parkinson's disease  [G20-G21],2013,0,0
90,Parkinson's disease  [G20-G21],2014,0,0
90,Parkinson's disease  [G20-G21],2015,0,0
90,Alzheimer's disease  [G30],2012,0,0
90,Alzheimer's disease  [G30],2013,0,0
90,Alzheimer's disease  [G30],2014,0,0
90,Alzheimer's disease  [G30],2015,0,0
90,Major cardiovascular diseases  [I00-I78],2012,0,0
90,Major cardiovascular diseases  [I00-I78],2013,0,0
90,Major cardiovascular diseases  [I00-I78],2014,0,0
90,Major cardiovascular diseases  [I00-I78],2015,0,0
90,Other disorders of circulatory system  [I80-I99],2012,0,0
90,Other disorders of circulatory system  [I80-I99],2013,0,0
90,Other disorders of circulatory system  [I80-I99],2014,0,0
90,Other disorders of circulatory system  [I80-I99],2015,0,0
90,Influenza and pneumonia  [J09-J18],2012,0,0
90,Influenza and pneumonia  [J09-J18],2013,0,0
90,Influenza and pneumonia  [J09-J18],2014,0,0
90,Influenza and pneumonia  [J09-J18],2015,0,0
90,Other acute lower respiratory infections  [J20-J22],2012,0,0
90,Other acute lower respiratory infections  [J20-J22],2013,0,0
90,Other acute lower respiratory infections  [J20-J22],2014,0,0
90,Other acute lower respiratory infections  [J20-J22],2015,0,0
90,Chronic lower respiratory diseases  [J40-J47],2012,0,0
90,Chronic lower respiratory diseases  [J40-J47],2013,0,0
90,Chronic lower respiratory diseases  [J40-J47],2014,0,0
90,Chronic lower respiratory diseases  [J40-J47],2015,0,0
90,"Pneumoconioses and chemical effects  [J60-J66, J68]",2012,0,0
90,"Pneumoconioses and chemical effects  [J60-J66, J68]",2013,0,0
90,"Pneumoconioses and chemical effects  [J60-J66, J68]",2014,0,0
90,"Pneumoconioses and chemical effects  [J60-J66, J68]",2015,0,0
90,Pneumonitis due to solids and liquids  [J69],2012,0,0
90,Pneumonitis due to solids and liquids  [J69],2013,0,0
90,Pneumonitis due to solids and liquids  [J69],2014,0,0
90,Pneumonitis due to solids and liquids  [J69],2015,0,0
90,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2012,0,0
